X,Y,Z,item,pagerank,chosen
1.2030224,-10.681498,-20.143057,intelligent maintenance system,5.146991076505401e-05,0.0
7.3136163,0.06034796,1.5657182,argumentum a contrario,5.146991076505401e-05,0.0
0.4591097,7.3139887,-24.302519,national reconnaissance office,5.146991076505401e-05,0.0
0.53901976,7.666311,4.504262,differentiation (sociology),5.146991076505401e-05,0.0
6.8072057,11.276474,-5.0561814,peripheral nervous system,5.146991076505401e-05,0.0
-5.8555346,14.411175,7.0593414,complexity class,7.277381990128714e-05,0.0
-8.740372,-12.181058,-21.912962,slit-scan photography,4.842579598739973e-05,0.0
14.597813,2.1930442,7.76267,c.m.i.m. matthiessen,8.125649835595085e-05,0.0
1.7806548,2.358418,-0.9749065,brain initiative,8.030312920251837e-05,0.0
14.813866,-15.728509,-11.864073,data archive,5.616033723906921e-05,0.0
-18.390923,-9.418744,-13.816494,hong–ou–mandel effect,5.616033723906921e-05,0.0
-9.493437,-15.4249,20.604635,hebbian theory,5.616033723906921e-05,0.0
-7.6194153,-14.692911,19.86637,relational dependency network,5.616033723906921e-05,0.0
21.583847,-18.333944,0.76578623,oryx (blog),5.616033723906921e-05,0.0
10.982234,-9.439701,-7.9276514,stakeholder engagement software,5.616033723906921e-05,0.0
-6.7086306,14.870352,-7.6869993,afterimage,5.616033723906921e-05,0.0
13.8320675,-11.483413,-12.539786,open-mindedness,6.378175520238016e-05,0.0
-5.949013,14.858119,6.364244,tc (complexity),6.378175520238016e-05,0.0
12.642787,-15.761449,-10.42638,microtransit,6.378175520238016e-05,0.0
-13.258891,1.6282367,15.58408,fake it till you make it,6.378175520238016e-05,0.0
-8.735559,0.58762133,16.102602,malthusian growth model,6.378175520238016e-05,0.0
-7.5186615,-15.878385,-3.3813853,mm algorithm,6.378175520238016e-05,0.0
-5.9946513,1.9484708,16.053642,simple function,6.378175520238016e-05,0.0
13.3640175,-14.710587,10.068378,comparison of relational database management systems,6.378175520238016e-05,0.0
20.825,-14.653364,-6.925562,master data management,5.035406685453242e-05,0.0
2.1335633,15.950744,14.116481,truth-value link realism,5.035406685453242e-05,0.0
5.594512,-18.44458,-7.603761,presumption of guilt,0.0004275736915204987,0.0
-2.1623957,-9.361981,24.602015,decoding methods,5.035406685453242e-05,0.0
-3.0499318,8.426446,15.3037,main contention,0.0008482774269764548,0.0
-5.001857,12.497753,6.6887507,:wikibooks:harvard chart method,0.00021682531433864422,0.0
5.2075324,-18.1374,-7.2702446,habeas corpus,0.0004172930631701058,0.0
-2.7846978,9.955144,9.713111,ring sum normal form,0.00024045837896381653,0.0
21.007114,6.193872,-2.1046233,cog's ladder,0.0004682410273289571,0.0
-10.314462,-19.660305,-10.785096,optical autocorrelation,8.918314132984144e-05,0.0
14.64401,-11.922081,4.5445423,formal concept analysis,0.0002530872665946876,0.0
10.702834,1.3962162,-6.6014605,medical cybernetics,0.00014825746477717681,0.0
0.3283833,-23.826023,17.876717,generalized assignment problem,0.00022920541393398983,0.0
18.88326,-17.394438,1.2448336,distributional hypothesis,0.00010761021732487314,0.0
12.39404,-12.985397,-16.309002,project gutenberg,0.00045460487809267865,0.0
-8.8527155,-11.165608,12.853381,maximum likelihood estimation,0.00017424098937689355,0.0
-5.503728,3.292519,-4.1188865,symbolic integration,4.230989449875568e-05,0.0
18.288267,0.40607187,7.8489156,comparison of computer-assisted translation tools,0.0005156818341014015,0.0
-1.6184174,-3.1964815,-5.087546,tucker decomposition,0.0003646190818482182,0.0
7.3233404,11.403795,3.6503808,cognitive module,0.00046753258152746404,0.0
-9.623803,-16.114248,22.204485,annni model,0.0002231986664190069,0.0
-1.6083965,11.776952,-23.122978,sensor fusion,4.923573154000506e-05,0.0
-12.610524,1.7911572,-0.5478464,marine electronics,4.923573154000506e-05,0.0
-19.935274,-6.6283636,-12.111084,ozone depletion,0.00013274055237397916,0.0
-19.590433,13.364202,7.852868,ternary numeral system,4.923573154000506e-05,0.0
-14.673782,0.93272257,5.533972,claude e. shannon award,8.399270714553856e-05,0.0
3.776462,10.347746,-9.623692,cortical dysplasia,0.00022296923113995863,0.0
5.3797674,11.117926,-21.17365,far-sightedness,0.00046380569370820326,0.0
6.8194675,-8.324235,-18.532578,wayfinding,0.0007933923070694749,0.0
5.1145487,-2.4634755,23.791157,fan chung,0.0012963061485193011,0.0
-8.778292,-20.432142,-8.558924,quadrant count ratio,0.00017906852230683662,0.0
-2.1486974,-18.072397,7.8838696,quasi-monte carlo method,5.074528838597583e-05,0.0
-11.429875,10.977685,10.927113,7400 series,8.168826287060858e-05,0.0
23.764797,-4.7836666,-6.395753,management information systems,8.168826287060858e-05,0.0
-5.4186263,-22.628647,5.953802,recursive least squares filter,5.074528838597583e-05,0.0
-10.078634,16.2241,11.21898,jaina seven-valued logic,5.074528838597583e-05,0.0
8.02031,-18.412186,3.9820278,domain driven data mining,0.001418035968725826,0.0
-11.788124,16.432861,10.009792,systemc,5.074528838597583e-05,0.0
-5.887724,18.853085,4.5595613,skew-hermitian matrix,5.074528838597583e-05,0.0
-7.514751,12.962787,-4.9793735,vision for perception and vision for action,5.074528838597583e-05,0.0
-1.5660082,14.576786,-18.871155,brightness,7.666870606554797e-05,0.0
11.835894,24.5709,7.1959558,consciousness explained,4.572573158091522e-05,0.0
-11.403063,10.965118,10.9478035,4000 series,4.572573158091522e-05,0.0
17.586103,0.14106785,-1.1858642,keeping up with the kardashians,7.666870606554797e-05,0.0
-11.815693,-18.27225,1.4059923,bayesian hierarchical modeling,5.421238413918525e-05,0.0
26.940704,-5.4356565,-0.800832,digital reference,5.421238413918525e-05,0.0
-11.336048,-3.8079386,13.555864,forecast skill,5.421238413918525e-05,0.0
4.4012785,-24.567738,13.917717,rare disease,5.421238413918525e-05,0.0
12.926548,3.921386,17.016308,formal semantics (natural language),5.421238413918525e-05,0.0
-3.8809047,-12.84279,7.1661177,convex function,5.421238413918525e-05,0.0
4.441081,-24.553207,13.91307,pan american health organization,5.421238413918525e-05,0.0
-13.501888,11.457538,10.073026,hamming weight,0.00011549379957497378,0.0
-21.342422,12.655775,8.354016,qubit,5.421238413918525e-05,0.0
7.0512433,11.340423,-22.081644,ocular neurosis,5.421238413918525e-05,0.0
4.817497,19.638868,-8.471486,music therapy,6.624243641946642e-05,0.0
-5.2458363,-1.562352,1.2083045,deadbeat controller,0.0001636638363991864,0.0
-12.297769,1.2953966,-6.04764,piezoresistive effect,6.624243641946642e-05,0.0
15.984671,2.083839,16.365976,unicode equivalence,6.624243641946642e-05,0.0
9.472874,-5.1280003,20.481112,comparison of deep-learning software,9.052012717595792e-05,0.0
11.055234,-5.6765733,-0.84129184,multi-agent systems,0.0007138448367675609,0.0
11.894231,-5.6897464,-28.465878,the invention of morel,0.0008831490493257053,0.0
12.45099,-6.110853,-28.412867,tom green's house tonight,0.00021099597216018884,0.0
-12.948641,0.5956211,4.540922,units of information,0.0006826770531328061,0.0
1.6613344,5.5672474,15.951047,equiconsistency,0.0006826770531328061,0.0
-9.78728,-15.85808,21.914251,two-dimensional critical ising model,0.00017497173403892145,0.0
19.882042,0.44020593,9.452676,loanword,0.00014364811022430052,0.0
9.236191,17.779018,2.8306296,louis herman,0.0001976532849173324,0.0
8.853134,-3.3919504,-25.637577,steve mann (inventor),0.0004063067137267302,0.0
8.98717,-1.2415606,-5.1616974,behavior based robotics,7.953570659665998e-05,0.0
23.452803,-1.6002254,12.300712,networked learning,0.00012137079987696134,0.0
-25.471804,-1.9182788,-2.9386888,biot–tolstoy–medwin diffraction model,4.9038002248488925e-05,0.0
7.0963116,5.9279804,1.3838756,ads-ac,9.434356643883862e-05,0.0
-1.1711106,13.125893,17.688278,international wittgenstein symposium,6.51076350362838e-05,0.0
-2.9539013,-12.062307,28.660938,open mobile alliance,4.8397005284268605e-05,0.0
0.48272207,17.562479,-14.591953,colour banding,4.8397005284268605e-05,0.0
1.1671335,20.382732,10.617376,transcendental idealism,4.8397005284268605e-05,0.0
18.02369,-0.35147882,20.11945,cant (language),8.95155393765094e-05,0.0
-0.8023149,12.56461,-3.362187,olfactory system,0.00011604104274665301,0.0
0.9515035,17.672909,-3.7604246,rubin vase,4.8397005284268605e-05,0.0
-9.407786,-20.45925,-7.909233,statistical arbitrage,4.8397005284268605e-05,0.0
0.872343,17.250727,-13.649424,primary color,4.8397005284268605e-05,0.0
4.2729206,9.340167,20.676662,relevance theory,4.675929588853615e-05,0.0
10.485099,13.522569,12.434252,reincarnation,4.5326812547333054e-05,0.0
-8.062961,1.2728432,27.56296,linear space (geometry),4.5326812547333054e-05,0.0
-17.867195,9.2618885,18.284245,domestic violence,6.47359270001583e-05,0.0
3.428649,-0.9600501,24.626049,gerhard ringel,6.47359270001583e-05,0.0
-13.762138,11.829408,5.2404037,completeness (logic),6.47359270001583e-05,0.0
-20.38605,15.480489,0.5969056,advanced host controller interface,5.8641898578222094e-05,0.0
-20.332521,13.695683,-8.884241,ultra network technologies,5.8641898578222094e-05,0.0
4.385362,-23.091047,3.5310512,actuary,5.8641898578222094e-05,0.0
0.56114197,-1.0153657,-5.665638,elmo (shogi engine),5.8641898578222094e-05,0.0
-18.527876,-16.226986,7.658854,newton's method in optimization,5.8641898578222094e-05,0.0
-21.51953,6.1433425,6.223495,a-law algorithm,5.8641898578222094e-05,0.0
6.3481073,-18.754889,-8.339159,police misconduct,5.8641898578222094e-05,0.0
-15.866056,-2.2242775,2.1580298,diffused junction transistor,5.8641898578222094e-05,0.0
-2.8230035,8.13903,1.6296625,biological applications of bifurcation theory,5.8641898578222094e-05,0.0
6.23203,-18.91447,-8.311192,de-policing,5.8641898578222094e-05,0.0
3.3317735,4.4164414,-25.340496,allosphere,5.8641898578222094e-05,0.0
-14.394481,11.633603,2.8896995,microcode,9.781281023418896e-05,0.0
2.0850523,-0.3811639,-4.1953244,tensor product network,5.8641898578222094e-05,0.0
-0.31457457,11.02438,17.142769,type system,5.8641898578222094e-05,0.0
-5.735561,15.721412,5.8938913,bqp,5.8641898578222094e-05,0.0
-12.861764,-18.96374,14.096601,financial risk,7.973775880516406e-05,0.0
9.891097,-8.973985,10.658782,comparison of project management software,0.00041037346020867885,0.0
-1.2631371,5.471573,21.169308,hyperoperation,0.0003312159481852467,0.0
-9.222638,-14.139179,-1.0063835,kernel smoother,0.0003148955603441771,0.0
6.628374,0.86912847,-17.58512,placemaking,0.001089188946779611,0.0
18.85778,-1.4351647,15.756603,spelling reform,0.00029744711083817837,0.0
-7.297376,-13.554653,-1.2114494,head/tail breaks,0.0006083887229697597,0.0
-8.6141,-0.76564395,3.4527164,bond graphs,0.00011629339071581492,0.0
2.5484822,4.362969,9.351825,non sequitur (logic),0.00016506383298480859,0.0
9.326986,12.223939,-15.553359,nystagmus,0.00017482866188075916,0.0
12.598535,20.794373,-2.85108,aphantasia,0.00015318324868894461,0.0
-4.8145185,-8.148905,29.271345,digital television in china (prc),0.0001860919277815567,0.0
-17.839674,9.246069,18.265835,cumulative extremism,0.0003049062468050008,0.0
-19.540241,-6.1252217,-1.3365624,bessel potential,0.0010113821247865911,0.0
-5.937628,14.842108,6.382897,arithmetic circuit complexity,0.0006423478311188146,0.0
22.487015,-8.479982,16.897263,roman cursive,0.00048043294653725654,0.0
-15.792383,-2.2876513,2.043458,transistor count,0.00016405811390271944,0.0
1.919396,9.211144,16.588642,boolean satisfiability problem,0.00016826837663528525,0.0
-2.5256941,-3.6216297,-5.141722,tensor,0.0001915702459953518,0.0
-13.991136,9.977537,-15.343318,intel,0.0007163095129615919,0.0
19.751139,-1.4994406,14.995084,language policy,0.0001859096984318345,0.0
-3.2330365,2.065864,-19.807592,2d-plus-depth,7.170688757379237e-05,0.0
18.93445,9.340035,5.566109,kinesthetic learning,0.00010094319283614869,0.0
15.851883,7.2074547,9.97783,auditory feedback,0.00021199801913364345,0.0
-0.8218808,-2.8168542,14.827638,new riddle of induction,9.982671376209555e-05,0.0
10.837945,-7.435382,13.625463,rapid application development,0.00030594638319219263,0.0
13.319141,2.935401,1.0191566,neuroepistemology,0.0009288454013684955,0.0
10.636925,-12.277913,-19.132458,minimum viable product,6.191274864270132e-05,0.0
4.771557,4.077649,15.261261,the third manifesto,3.763494688272686e-05,0.0
20.784275,-0.3435986,13.032378,american council on the teaching of foreign languages,3.763494688272686e-05,0.0
15.867724,2.1799228,-22.311914,technological singularity,7.947874685786746e-05,0.0
-5.4707685,-22.188526,6.7093253,covariance intersection,0.00026661873751212937,0.0
7.0686107,15.631943,-13.031802,hallucinogen persisting perception disorder,0.0001595003137947826,0.0
4.3912773,-22.992138,3.5107234,actuarial reserves,0.00040018436624666124,0.0
11.599463,13.642917,0.34271288,embodied bilingual language,0.00036056960101817884,0.0
5.788597,-16.54548,-9.51332,terry stop,4.0062518856402345e-05,0.0
4.887845,2.9832497,16.729336,projection (relational algebra),5.137416604438526e-05,0.0
-4.3466363,17.516287,5.087479,unitary transformation (quantum mechanics),8.395346269517845e-05,0.0
-12.578949,-18.214249,13.863885,campbell's theorem (probability),8.395346269517845e-05,0.0
5.801704,-16.6235,-9.442717,stop and identify statutes,5.137416604438526e-05,0.0
-20.885197,-5.8057833,-11.788853,astronomical seeing,5.137416604438526e-05,0.0
4.834162,18.628876,15.930782,post-rationalist cognitive therapy,5.137416604438526e-05,0.0
5.0488954,2.6983223,15.747982,database,7.405761108098634e-05,0.0
3.333401,-12.290122,-8.877922,donotpay,5.137416604438526e-05,0.0
-19.811293,-7.074733,-10.409627,heligimbal,0.0008086775988180035,0.0
-0.12399864,-19.367842,-10.695162,nonlinear system,7.199705367097504e-05,0.0
8.846502,7.907403,9.127599,category learning,5.137416604438526e-05,0.0
16.910522,-16.635838,-8.133449,information repository,5.137416604438526e-05,0.0
-1.961065,14.642555,-18.454191,contrast (vision),5.137416604438526e-05,0.0
-18.953627,-8.5439205,-13.440409,bose–einstein correlations,5.137416604438526e-05,0.0
13.828103,-11.742118,-12.365156,open-design movement,5.137416604438526e-05,0.0
0.42638588,8.853508,20.169565,walter burley,5.3265848873032954e-05,0.0
26.090572,-0.32279634,14.926617,virtual education,5.3265848873032954e-05,0.0
-4.1019535,1.1059248,27.103018,császár polyhedron,5.010266113677449e-05,0.0
-1.454049,15.32679,-5.2486486,holophonics,4.9127822406655044e-05,0.0
-8.527446,-11.247429,10.419557,principle of minimum discrimination information,9.741199691275926e-05,0.0
2.3300614,-1.4304153,-6.2960577,self-perception,6.073057117682788e-05,0.0
11.186045,4.385025,19.140358,type shifter,6.073057117682788e-05,0.0
20.49147,-14.440797,-7.416717,information technology governance,6.073057117682788e-05,0.0
-0.31513685,22.74785,-4.669156,opponent process,6.073057117682788e-05,0.0
-0.5339061,-20.531107,-12.6475315,doyne farmer,6.073057117682788e-05,0.0
16.517754,-6.929532,-2.788835,collaborative model,6.073057117682788e-05,0.0
19.980032,0.4126239,9.71357,sprachbund,6.073057117682788e-05,0.0
12.882175,-18.551231,-3.7945569,biocurator,6.073057117682788e-05,0.0
18.158321,-6.7065616,0.21344753,web development tools,6.073057117682788e-05,0.0
-1.0525014,17.155312,-15.096551,additive color,6.073057117682788e-05,0.0
5.3244085,16.62158,-9.691004,my beautiful broken brain,6.073057117682788e-05,0.0
-18.5126,-8.656682,-6.2002473,edge enhancement,5.007391622618549e-05,0.0
3.2265344,-8.379222,-4.2731614,computerized systems used in clinical trials,5.007391622618549e-05,0.0
12.471258,-6.952984,15.99683,third-generation programming language,5.007391622618549e-05,0.0
11.011106,-6.5501776,18.50775,wolfram language,0.0007323962005858943,0.0
-15.132654,9.869239,-18.207129,video decode acceleration framework,0.0002793041827670596,0.0
13.043687,18.700342,-17.487284,nocturnal bottleneck,5.007391622618549e-05,0.0
-0.43448845,19.206553,-11.048736,romanticism in science,5.007391622618549e-05,0.0
-19.562096,9.967857,-8.437994,computer multitasking,7.984634048062334e-05,0.0
12.468652,13.134939,3.932174,construction grammar,5.007391622618549e-05,0.0
-5.253067,17.931654,3.7118766,matrix mechanics,5.007391622618549e-05,0.0
-14.04316,14.497051,-0.652269,intel graphics technology,5.007391622618549e-05,0.0
6.8489513,5.7103214,1.149969,consciousness in animals,5.007391622618549e-05,0.0
14.003121,-11.704268,-12.880307,freedom of association,5.007391622618549e-05,0.0
11.868118,5.2439227,16.37356,situation semantics,5.007391622618549e-05,0.0
9.569995,-13.083958,-16.307482,open-source software advocacy,8.260481849809804e-05,0.0
-4.237493,0.87945956,-22.264978,pvi virtual media services,8.428459974868863e-05,0.0
0.5914438,0.8998009,-8.488603,retinomorphic sensor,5.007391622618549e-05,0.0
-21.21379,7.7743707,-4.406207,automatic vectorization,5.007391622618549e-05,0.0
-3.9137843,-6.5368295,-19.633226,milling center,5.007391622618549e-05,0.0
18.384077,-6.433488,3.9290297,site map,5.007391622618549e-05,0.0
-1.2069961,25.808992,-1.0013964,mantra,5.007391622618549e-05,0.0
-21.500957,6.2779336,6.2019663,block floating-point scaling,5.007391622618549e-05,0.0
18.988708,-1.4039243,15.668303,otto basler,5.173404800848444e-05,0.0
7.797735,15.169,-16.792175,far point,5.173404800848444e-05,0.0
-0.74913085,9.82989,-25.608053,orthophoto,5.173404800848444e-05,0.0
-25.733921,10.355348,-6.9726963,server farm,5.173404800848444e-05,0.0
13.038627,-6.5996,18.290653,codasyl,5.173404800848444e-05,0.0
13.276628,10.951422,-4.088927,neurochemistry,5.173404800848444e-05,0.0
13.604227,-18.597914,-0.3509304,search engine scraping,4.540367802251805e-05,0.0
-15.587296,9.178466,-17.959005,texas instruments,5.96401155111316e-05,0.0
-1.6954042,20.069403,4.521221,psychedelic experience,5.96401155111316e-05,0.0
-18.496105,-16.264986,9.309262,numerical integration,5.96401155111316e-05,0.0
7.163778,15.522745,15.268989,hypothetico-deductive method,5.96401155111316e-05,0.0
9.739457,-17.489983,8.718561,win–loss analytics,5.96401155111316e-05,0.0
